Season,Player,Matches_Bowled,Balls_Bowled,Wickets_Taken,Runs_Conceded,Overs_Bowled,Bowling_Average,Economy_Rate,Strike_Rate
2007/08,A Kumble,10,236,8,20,39.2,2.5,0.5084745762711864,29.5
2007/08,A Mishra,6,123,11,6,20.3,0.5454545454545454,0.2926829268292683,11.181818181818182
2007/08,A Nehra,14,280,14,21,46.4,1.5,0.45,20.0
2007/08,A Nel,1,18,1,0,3.0,0.0,0.0,18.0
2007/08,A Symonds,3,44,0,12,7.2,0.0,1.6363636363636365,0.0
2007/08,AA Noffke,1,25,1,6,4.1,6.0,1.44,25.0
2007/08,AB Agarkar,9,168,8,16,28.0,2.0,0.5714285714285714,21.0
2007/08,AB Dinda,12,245,11,21,40.5,1.9090909090909092,0.5142857142857142,22.272727272727273
2007/08,AD Mascarenhas,1,25,2,4,4.1,2.0,0.96,12.5
2007/08,AM Nayar,5,43,1,2,7.1,2.0,0.27906976744186046,43.0
2007/08,Abdur Razzak,1,14,0,6,2.2,0.0,2.571428571428571,0.0
2007/08,B Akhil,6,105,3,6,17.3,2.0,0.34285714285714286,35.0
2007/08,B Geeves,2,49,2,1,8.1,0.5,0.12244897959183675,24.5
2007/08,B Lee,4,99,5,9,16.3,1.8,0.5454545454545454,19.8
2007/08,BAW Mendis,1,24,1,0,4.0,0.0,0.0,24.0
2007/08,CK Kapugedera,3,17,0,0,2.5,0.0,0.0,0.0
2007/08,CL White,1,7,0,2,1.1,0.0,1.7142857142857142,0.0
2007/08,CRD Fernando,5,128,12,12,21.2,1.0,0.5625,10.666666666666666
2007/08,D Kalyankrishna,3,50,2,3,8.2,1.5,0.36,25.0
2007/08,D Salunkhe,5,51,1,10,8.3,10.0,1.1764705882352942,51.0
2007/08,DB Ravi Teja,1,12,1,0,2.0,0.0,0.0,12.0
2007/08,DJ Bravo,9,181,11,17,30.1,1.5454545454545454,0.56353591160221,16.454545454545453
2007/08,DJ Hussey,5,79,3,5,13.1,1.6666666666666667,0.379746835443038,26.333333333333332
2007/08,DJ Thornely,4,44,3,2,7.2,0.6666666666666666,0.27272727272727276,14.666666666666666
2007/08,DL Vettori,2,48,2,0,8.0,0.0,0.0,24.0
2007/08,DNT Zoysa,3,69,2,4,11.3,2.0,0.34782608695652173,34.5
2007/08,DP Vijaykumar,9,159,4,13,26.3,3.25,0.49056603773584906,39.75
2007/08,DR Smith,4,69,5,7,11.3,1.4,0.6086956521739131,13.8
2007/08,DS Kulkarni,10,193,13,26,32.1,2.0,0.8082901554404146,14.846153846153847
2007/08,DW Steyn,10,247,13,37,41.1,2.8461538461538463,0.8987854251012146,19.0
2007/08,GD McGrath,14,329,14,14,54.5,1.0,0.2553191489361702,23.5
2007/08,Gagandeep Singh,4,84,3,1,14.0,0.3333333333333333,0.07142857142857142,28.0
2007/08,Harbhajan Singh,3,62,6,5,10.2,0.8333333333333334,0.48387096774193544,10.333333333333334
2007/08,I Sharma,13,266,7,40,44.2,5.714285714285714,0.9022556390977443,38.0
2007/08,IK Pathan,14,336,20,30,56.0,1.5,0.5357142857142857,16.8
2007/08,Iqbal Abdulla,1,18,1,0,3.0,0.0,0.0,18.0
2007/08,JA Morkel,13,310,20,41,51.4,2.05,0.7935483870967742,15.5
2007/08,JDP Oram,4,100,6,4,16.4,0.6666666666666666,0.24,16.666666666666668
2007/08,JH Kallis,11,211,4,20,35.1,5.0,0.5687203791469194,52.75
2007/08,JR Hopes,11,171,7,12,28.3,1.7142857142857142,0.42105263157894735,24.428571428571427
2007/08,Joginder Sharma,7,158,9,13,26.2,1.4444444444444444,0.4936708860759494,17.555555555555557
2007/08,K Goel,1,12,0,0,2.0,0.0,0.0,0.0
2007/08,L Balaji,9,205,11,15,34.1,1.3636363636363635,0.4390243902439025,18.636363636363637
2007/08,LPC Silva,1,6,0,0,1.0,0.0,0.0,0.0
2007/08,LR Shukla,9,78,6,13,13.0,2.1666666666666665,1.0,13.0
2007/08,M Kartik,5,89,5,6,14.5,1.2,0.4044943820224719,17.8
2007/08,M Muralitharan,15,369,11,38,61.3,3.4545454545454546,0.6178861788617886,33.54545454545455
2007/08,M Ntini,9,213,8,19,35.3,2.375,0.5352112676056338,26.625
2007/08,MA Khote,2,30,2,1,5.0,0.5,0.2,15.0
2007/08,MF Maharoof,10,226,19,17,37.4,0.8947368421052632,0.4513274336283186,11.894736842105264
2007/08,MM Patel,15,336,16,9,56.0,0.5625,0.16071428571428573,21.0
2007/08,MS Gony,16,371,18,24,61.5,1.3333333333333333,0.3881401617250674,20.61111111111111
2007/08,Mohammad Asif,8,199,9,18,33.1,2.0,0.542713567839196,22.11111111111111
2007/08,Mohammad Hafeez,4,63,2,10,10.3,5.0,0.9523809523809523,31.5
2007/08,P Amarnath,6,132,7,5,22.0,0.7142857142857143,0.22727272727272727,18.857142857142858
2007/08,P Kumar,13,275,12,24,45.5,2.0,0.5236363636363636,22.916666666666668
2007/08,PJ Sangwan,7,155,7,21,25.5,3.0,0.8129032258064517,22.142857142857142
2007/08,PM Sarvesh Kumar,2,31,1,1,5.1,1.0,0.1935483870967742,31.0
2007/08,PP Chawla,15,286,19,21,47.4,1.105263157894737,0.4405594405594406,15.052631578947368
2007/08,PP Ojha,12,236,11,35,39.2,3.1818181818181817,0.8898305084745762,21.454545454545453
2007/08,Pankaj Singh,5,76,0,4,12.4,0.0,0.31578947368421056,0.0
2007/08,R Bhatia,9,134,9,5,22.2,0.5555555555555556,0.22388059701492538,14.88888888888889
2007/08,R Vinay Kumar,8,141,7,4,23.3,0.5714285714285714,0.1702127659574468,20.142857142857142
2007/08,RA Jadeja,2,13,1,0,2.1,0.0,0.0,13.0
2007/08,RG Sharma,1,25,1,2,4.1,2.0,0.48,25.0
2007/08,RP Singh,14,325,17,34,54.1,2.0,0.6276923076923078,19.11764705882353
2007/08,RR Powar,5,77,3,7,12.5,2.3333333333333335,0.5454545454545454,25.666666666666668
2007/08,RR Raje,6,102,6,9,17.0,1.5,0.5294117647058824,17.0
2007/08,S Sreesanth,15,332,19,43,55.2,2.263157894736842,0.7771084337349398,17.473684210526315
2007/08,S Vidyut,1,13,1,1,2.1,1.0,0.46153846153846156,13.0
2007/08,SB Bangar,9,153,6,9,25.3,1.5,0.35294117647058826,25.5
2007/08,SB Joshi,4,55,1,0,9.1,0.0,0.0,55.0
2007/08,SB Styris,8,167,4,7,27.5,1.75,0.25149700598802394,41.75
2007/08,SC Ganguly,7,121,7,5,20.1,0.7142857142857143,0.24793388429752064,17.285714285714285
2007/08,SD Chitnis,2,38,2,8,6.2,4.0,1.2631578947368423,19.0
2007/08,SK Raina,2,20,2,0,3.2,0.0,0.0,10.0
2007/08,SK Trivedi,15,300,15,21,50.0,1.4,0.42,20.0
2007/08,SK Warne,15,319,20,14,53.1,0.7,0.26332288401253917,15.95
2007/08,SM Pollock,13,280,13,10,46.4,0.7692307692307693,0.2142857142857143,21.53846153846154
2007/08,SR Watson,15,344,20,31,57.2,1.55,0.5406976744186046,17.2
2007/08,ST Jayasuriya,8,127,5,5,21.1,1.0,0.23622047244094488,25.4
2007/08,Shahid Afridi,10,185,9,17,30.5,1.8888888888888888,0.5513513513513514,20.555555555555557
2007/08,Shoaib Akhtar,3,46,5,4,7.4,0.8,0.5217391304347826,9.2
2007/08,Shoaib Malik,5,58,2,10,9.4,5.0,1.0344827586206897,29.0
2007/08,Sohail Tanvir,11,265,24,29,44.1,1.2083333333333333,0.6566037735849057,11.041666666666666
2007/08,TM Dilshan,1,6,1,0,1.0,0.0,0.0,6.0
2007/08,Umar Gul,6,153,14,32,25.3,2.2857142857142856,1.2549019607843137,10.928571428571429
2007/08,V Kohli,4,49,2,5,8.1,2.5,0.6122448979591837,24.5
2007/08,V Sehwag,7,67,3,2,11.1,0.6666666666666666,0.17910447761194032,22.333333333333332
2007/08,VRV Singh,13,296,15,13,49.2,0.8666666666666667,0.2635135135135135,19.733333333333334
2007/08,VS Yeligati,2,32,0,8,5.2,0.0,1.5,0.0
2007/08,VY Mahesh,11,266,17,24,44.2,1.411764705882353,0.5413533834586466,15.647058823529411
2007/08,WA Mota,2,20,1,2,3.2,2.0,0.6,20.0
2007/08,WPUJC Vaas,5,103,6,2,17.1,0.3333333333333333,0.11650485436893203,17.166666666666668
2007/08,Y Venugopal Rao,7,88,3,6,14.4,2.0,0.4090909090909091,29.333333333333332
2007/08,YK Pathan,13,170,10,4,28.2,0.4,0.1411764705882353,17.0
2007/08,Yuvraj Singh,6,56,3,4,9.2,1.3333333333333333,0.42857142857142855,18.666666666666668
2007/08,Z Khan,11,258,15,22,43.0,1.4666666666666666,0.5116279069767442,17.2
2009,A Flintoff,3,66,2,1,11.0,0.5,0.09090909090909091,33.0
2009,A Kumble,16,358,22,13,59.4,0.5909090909090909,0.21787709497206706,16.272727272727273
2009,A Mishra,11,262,14,15,43.4,1.0714285714285714,0.3435114503816794,18.714285714285715
2009,A Mithun,1,27,0,3,4.3,0.0,0.6666666666666666,0.0
2009,A Nehra,13,326,22,28,54.2,1.2727272727272727,0.5153374233128835,14.818181818181818
2009,A Singh,5,107,9,7,17.5,0.7777777777777778,0.39252336448598135,11.88888888888889
2009,A Symonds,8,147,9,6,24.3,0.6666666666666666,0.24489795918367346,16.333333333333332
2009,AB Agarkar,11,199,8,23,33.1,2.875,0.6934673366834171,24.875
2009,AB Dinda,8,150,6,8,25.0,1.3333333333333333,0.32,25.0
2009,AB McDonald,1,18,0,0,3.0,0.0,0.0,0.0
2009,AD Mascarenhas,5,116,6,1,19.2,0.16666666666666666,0.05172413793103449,19.333333333333332
2009,AD Mathews,1,15,0,2,2.3,0.0,0.8,0.0
2009,AM Nayar,4,77,4,5,12.5,1.25,0.3896103896103896,19.25
2009,AM Rahane,1,6,1,0,1.0,0.0,0.0,6.0
2009,AM Salvi,5,106,4,12,17.4,3.0,0.6792452830188679,26.5
2009,AS Raut,4,24,0,1,4.0,0.0,0.25,0.0
2009,Anureet Singh,2,34,2,4,5.4,2.0,0.7058823529411764,17.0
2009,B Akhil,5,69,4,3,11.3,0.75,0.2608695652173913,17.25
2009,B Lee,5,133,6,15,22.1,2.5,0.6766917293233082,22.166666666666668
2009,BAW Mendis,4,102,4,3,17.0,0.75,0.17647058823529413,25.5
2009,BJ Hodge,9,123,7,14,20.3,2.0,0.6829268292682927,17.571428571428573
2009,C Nanda,3,50,2,3,8.2,1.5,0.36,25.0
2009,CH Gayle,7,119,1,14,19.5,14.0,0.7058823529411765,119.0
