Season,Player,Matches_Batted,Innings_Batted,Runs_Scored,Balls_Faced,Dismissals,Batting_Average,Strike_Rate
2024,SS Iyer,14,250,351,250,9,39.0,140.39999999999998
2024,SS Prabhudessai,1,19,24,19,1,24.0,126.3157894736842
2024,SV Samson,15,367,531,367,11,48.27272727272727,144.68664850136238
2024,SZ Mulani,1,1,1,1,0,1.0,100.0
2024,Sameer Rizvi,5,43,51,43,4,12.75,118.6046511627907
2024,Sanvir Singh,3,13,14,13,1,14.0,107.6923076923077
2024,Saurav Chauhan,3,16,18,16,3,6.0,112.5
2024,Shahbaz Ahmed,12,173,215,173,9,23.88888888888889,124.27745664739885
2024,Shashank Singh,14,225,354,225,6,59.0,157.33333333333331
2024,Shivam Singh,1,3,2,3,0,2.0,66.66666666666666
2024,Shubman Gill,12,295,426,295,11,38.72727272727273,144.40677966101697
2024,Sikandar Raza,2,39,43,39,2,21.5,110.25641025641026
2024,Sumit Kumar,3,26,18,26,2,9.0,69.23076923076923
2024,Swapnil Singh,5,22,37,22,2,18.5,168.1818181818182
2024,T Kohler-Cadmore,3,54,48,54,3,16.0,88.88888888888889
2024,T Stubbs,13,204,378,204,6,63.0,185.29411764705884
2024,TA Boult,4,16,14,16,0,14.0,87.5
2024,TH David,11,168,241,168,8,30.125,143.45238095238096
2024,TM Head,15,307,567,307,14,40.5,184.69055374592833
2024,TU Deshpande,1,2,0,2,0,0.0,0.0
2024,Tanush Kotian,1,32,24,32,1,24.0,75.0
2024,Tilak Varma,13,291,416,291,8,52.0,142.9553264604811
2024,UT Yadav,2,15,12,15,1,12.0,80.0
2024,V Kohli,15,497,741,497,12,61.75,149.09456740442658
2024,V Shankar,7,75,83,75,5,16.6,110.66666666666667
2024,V Viyaskanth,1,5,7,5,0,7.0,140.0
2024,VG Arora,1,1,1,1,0,1.0,100.0
2024,VR Iyer,13,238,370,238,7,52.857142857142854,155.46218487394958
2024,Vijaykumar Vyshak,2,3,1,3,1,1.0,33.33333333333333
2024,WG Jacks,8,133,230,133,6,38.333333333333336,172.93233082706766
2024,WP Saha,9,120,136,120,9,15.11111111111111,113.33333333333333
2024,Washington Sundar,1,1,0,1,1,0.0,0.0
2024,YBK Jaiswal,15,288,435,288,14,31.071428571428573,151.04166666666669
2024,Yudhvir Singh,2,14,21,14,2,10.5,150.0
2025,Abdul Samad,12,98,164,98,8,20.5,167.3469387755102
2025,Abhinav Manohar,5,62,61,62,5,12.2,98.38709677419355
2025,Abhishek Sharma,13,242,439,242,12,36.583333333333336,181.40495867768595
2025,Abishek Porel,13,209,301,209,12,25.083333333333332,144.01913875598086
2025,Akash Deep,2,2,6,2,1,6.0,300.0
2025,Akash Madhwal,1,9,4,9,0,4.0,44.44444444444444
2025,Angkrish Raghuvanshi,11,217,300,217,9,33.333333333333336,138.24884792626727
2025,Aniket Verma,12,148,236,148,9,26.22222222222222,159.45945945945945
2025,Anshul Kamboj,5,13,14,13,2,7.0,107.6923076923077
2025,Anukul Roy,1,1,0,1,1,0.0,0.0
2025,Arshad Khan,4,23,23,23,2,11.5,100.0
2025,Arshdeep Singh,2,6,2,6,1,2.0,33.33333333333333
2025,Ashutosh Sharma,9,136,204,136,7,29.142857142857142,150.0
2025,Ashwin,4,30,33,30,4,8.25,110.00000000000001
2025,Atharva Taide,1,11,13,11,1,13.0,118.18181818181819
2025,Avesh Khan,4,14,21,14,1,21.0,150.0
2025,Axar,11,171,263,171,10,26.3,153.80116959064327
2025,Ayush Badoni,11,235,329,235,10,32.9,140.0
2025,Ayush Mhatre,7,131,240,131,7,34.285714285714285,183.206106870229
2025,Azmatullah,5,43,57,43,4,14.25,132.5581395348837
2025,Bairstow,2,49,85,49,2,42.5,173.46938775510205
2025,Bartlett,1,15,11,15,1,11.0,73.33333333333333
2025,Bhandage,1,4,1,4,1,1.0,25.0
2025,Bhuvneshwar,6,26,14,26,3,4.666666666666667,53.84615384615385
2025,Boult,2,4,2,4,1,2.0,50.0
2025,Breetzke,1,12,14,12,1,14.0,116.66666666666667
2025,Brevis,6,128,225,128,6,37.5,175.78125
2025,Bumrah,1,1,0,1,0,0.0,0.0
2025,Buttler,13,337,538,337,9,59.77777777777778,159.64391691394658
2025,Chahar,4,25,37,25,1,37.0,148.0
2025,Chameera,3,14,10,14,0,10.0,71.42857142857143
2025,Conway,6,125,156,125,5,31.2,124.8
2025,Corbin Bosch,2,32,47,32,2,23.5,146.875
2025,Cummins,9,58,97,58,4,24.25,167.24137931034483
2025,Dhoni,13,154,202,154,8,25.25,131.1688311688312
2025,Dhruv Jurel,13,219,333,219,9,37.0,152.05479452054794
2025,Digvesh Rathi,1,4,1,4,1,1.0,25.0
2025,Fazalhaq Farooqi,1,2,2,2,0,2.0,100.0
2025,Ferguson,1,1,4,1,0,4.0,400.0
2025,Ferreira,1,3,1,3,1,1.0,33.33333333333333
2025,Fraser-McGurk,6,53,55,53,6,9.166666666666666,103.77358490566037
2025,Gaikwad,5,82,122,82,5,24.4,148.78048780487805
2025,Gerald Coetzee,2,11,17,11,2,8.5,154.54545454545453
2025,Gurbaz,5,55,74,55,4,18.5,134.54545454545453
2025,Hardik Pandya,12,146,224,146,9,24.88888888888889,153.42465753424656
2025,Harpreet Brar,2,13,11,13,1,11.0,84.61538461538461
2025,Harshal Patel,4,27,21,27,2,10.5,77.77777777777779
2025,Harshit Rana,7,54,57,54,4,14.25,105.55555555555556
2025,Hasaranga,5,15,9,15,5,1.8,60.0
2025,Hazlewood,1,1,0,1,0,0.0,0.0
2025,Head,12,247,374,247,12,31.166666666666668,151.417004048583
2025,Hetmyer,13,181,245,181,11,22.272727272727273,135.35911602209944
2025,Hooda,5,43,31,43,5,6.2,72.09302325581395
2025,Ishan Kishan,13,245,354,245,10,35.4,144.48979591836735
2025,Jacob Bethell,2,39,67,39,2,33.5,171.7948717948718
2025,Jadeja,14,229,301,229,9,33.44444444444444,131.4410480349345
2025,Jaiswal,14,358,559,358,13,43.0,156.14525139664806
2025,Jamie Overton,2,7,15,7,0,15.0,214.28571428571428
2025,Jamieson,2,5,0,5,0,0.0,0.0
2025,Jitesh Sharma,11,155,261,155,7,37.285714285714285,168.38709677419354
2025,Jofra Archer,7,51,63,51,5,12.6,123.52941176470588
2025,Josh Inglis,11,177,278,177,9,30.88888888888889,157.06214689265536
2025,KS Rathore,1,5,0,5,1,0.0,0.0
2025,Kamindu Mendis,5,73,93,73,4,23.25,127.3972602739726
2025,Karn Sharma,1,1,1,1,0,1.0,100.0
2025,Kartikeya,2,5,3,5,1,3.0,60.0
2025,Karun Nair,8,121,198,121,7,28.285714285714285,163.63636363636365
2025,Khaleel Ahmed,1,2,1,2,0,1.0,50.0
2025,Klaasen,13,293,487,293,10,48.7,166.21160409556316
2025,Kohli,15,466,657,466,12,54.75,140.9871244635193
2025,Krunal Pandya,7,89,109,89,6,18.166666666666668,122.47191011235957
2025,Kuldeep Yadav,5,16,18,16,3,6.0,112.5
2025,Kusal Mendis,1,11,20,11,1,20.0,181.8181818181818
2025,Kwena Maphaka,1,3,8,3,0,8.0,266.66666666666663
2025,Livingstone,8,89,111,89,7,15.857142857142858,124.7191011235955
2025,Livingstone 1 run,1,1,1,1,0,1.0,100.0
2025,Madhav Tiwari,1,4,3,4,1,3.0,75.0
2025,Manish Pandey,3,67,92,67,2,46.0,137.3134328358209
2025,Marco Jansen,8,65,75,65,4,18.75,115.38461538461537
2025,Markram,13,306,445,306,13,34.23076923076923,145.4248366013072
2025,Maxwell,6,52,48,52,6,8.0,92.3076923076923
2025,Mayank Agarawal,4,65,95,65,3,31.666666666666668,146.15384615384613
2025,Miller,10,124,153,124,5,30.6,123.38709677419355
2025,Mitchell Marsh,13,400,627,400,13,48.23076923076923,156.75
2025,Mitchell Owen,1,2,0,2,1,0.0,0.0
2025,Mitchell Starc,5,11,6,11,2,3.0,54.54545454545454
2025,Moeen Ali,2,16,5,16,2,2.5,31.25
2025,Mohit Sharma,2,3,1,3,1,1.0,33.33333333333333
2025,Mulder,1,12,9,12,1,9.0,75.0
2025,Musheer Khan,1,3,0,3,1,0.0,0.0
2025,Mustafizur,1,1,0,1,1,0.0,0.0
2025,Naman Dhir,12,141,252,141,8,31.5,178.72340425531914
2025,Narine,12,159,246,159,11,22.363636363636363,154.7169811320755
2025,Nehal Wadhera,15,261,369,261,11,33.54545454545455,141.3793103448276
2025,Ngidi,1,2,0,2,0,0.0,0.0
2025,Nitish Rana,11,141,217,141,10,21.7,153.90070921985816
2025,Nitish Reddy,11,160,182,160,8,22.75,113.75
2025,Noor Ahmad,6,17,7,17,4,1.75,41.17647058823529
2025,Padikkal,10,173,247,173,9,27.444444444444443,142.77456647398844
2025,Pant,13,208,269,208,11,24.454545454545453,129.3269230769231
2025,Parag,1,2,4,2,1,4.0,200.0
2025,Phil Salt,13,238,403,238,12,33.583333333333336,169.32773109243698
2025,Pooran,14,288,524,288,11,47.63636363636363,181.94444444444443
2025,Powell,1,6,5,6,1,5.0,83.33333333333334
2025,Prabhsimran,18,376,599,376,17,35.23529411764706,159.30851063829786
2025,Prince Yadav,2,11,5,11,0,5.0,45.45454545454545
2025,Priyansh Arya,18,310,545,310,18,30.27777777777778,175.80645161290323
2025,Rabada,2,9,9,9,1,9.0,100.0
2025,Rahane,12,271,390,271,11,35.45454545454545,143.91143911439116
2025,Rahul,13,369,546,369,9,60.666666666666664,147.96747967479675
2025,Rahul Tewatia,11,63,99,63,6,16.5,157.14285714285714
2025,Raj Bawa,1,4,8,4,0,8.0,200.0
2025,Rajat Patidar,14,225,312,225,12,26.0,138.66666666666669
2025,Ramandeep Singh,7,36,47,36,5,9.4,130.55555555555557
2025,Rashid Khan,8,32,40,32,5,8.0,125.0
2025,Ravi Bishnoi,2,16,13,16,2,6.5,81.25
2025,Ravindra,8,152,191,152,7,27.285714285714285,125.6578947368421
2025,Rickelton,14,266,388,266,13,29.846153846153847,145.86466165413535
2025,Rinku Singh,11,139,206,139,7,29.428571428571427,148.20143884892084
2025,Riyan Parag,14,245,393,245,12,32.75,160.40816326530611
2025,Robin Minz,2,16,6,16,2,3.0,37.5
2025,Rohit,15,290,418,290,14,29.857142857142858,144.13793103448276
2025,Russell,10,109,167,109,8,20.875,153.21100917431193
2025,Rutherford,11,201,291,201,9,32.333333333333336,144.77611940298507
2025,Sai Kishore,3,10,5,10,2,2.5,50.0
2025,Sai Sudharsan,15,509,759,509,14,54.214285714285715,149.11591355599214
2025,Sam Curran,5,88,114,88,5,22.8,129.54545454545453
2025,Sameer Rizvi,4,83,121,83,3,40.333333333333336,145.78313253012047
2025,Samson,9,205,285,205,9,31.666666666666668,139.02439024390242
2025,Sandeep Sharma,1,6,6,6,0,6.0,100.0
2025,Santner,8,34,40,34,2,20.0,117.64705882352942
2025,Satyanarayana Raju,1,1,1,1,0,1.0,100.0
2025,Sediqullah Atal,1,16,22,16,1,22.0,137.5
2025,Shahbaz Ahmed,1,8,9,8,1,9.0,112.5
2025,Shahrukh Khan,11,104,179,104,6,29.833333333333332,172.1153846153846
2025,Shaik Rasheed,5,67,71,67,5,14.2,105.97014925373134
2025,Shami,4,11,10,11,1,10.0,90.9090909090909
2025,Shankar,5,95,118,95,3,39.333333333333336,124.21052631578948
2025,Shashank Singh,14,237,350,237,7,50.0,147.67932489451476
2025,Shepherd,3,25,70,25,2,35.0,280.0
2025,Shivam Dube,14,289,357,289,11,32.45454545454545,123.52941176470588
2025,Shreyas Iyer,17,359,604,359,12,50.333333333333336,168.24512534818942
2025,Shubham Dubey,8,66,106,66,4,26.5,160.6060606060606
2025,Shubman Gill,15,432,650,432,12,54.166666666666664,150.46296296296296
2025,Simarjeet Singh,3,7,3,7,2,1.5,42.857142857142854
2025,Siraj,1,5,3,5,0,3.0,60.0
2025,Spencer Johnson,2,4,2,4,0,2.0,50.0
2025,Stoinis,11,91,160,91,6,26.666666666666668,175.82417582417582
2025,Stubbs,13,203,306,203,6,51.0,150.73891625615764
2025,Suryakumar Yadav,16,439,717,439,11,65.18181818181819,163.3257403189066
2025,Suryansh Shedge,3,12,7,12,3,2.3333333333333335,58.333333333333336
2025,Thakur,5,15,18,15,3,6.0,120.0
2025,Theekshana,4,27,10,27,2,5.0,37.03703703703704
2025,Tilak Varma,13,259,343,259,10,34.3,132.43243243243242
2025,Tim David,9,106,187,106,3,62.333333333333336,176.41509433962264
2025,Tripathi,5,57,55,57,5,11.0,96.49122807017544
2025,Tushar Deshpande,4,9,7,9,1,7.0,77.77777777777779
2025,Urvil Patel,3,34,68,34,3,22.666666666666668,200.0
2025,Vaibhav Arora,2,8,0,8,2,0.0,0.0
2025,Vaibhav Suryavanshi,7,127,252,127,7,36.0,198.42519685039372
2025,Varun Chakaravarthy,1,1,1,1,0,1.0,100.0
2025,Venkatesh Iyer,7,107,142,107,7,20.285714285714285,132.71028037383178
2025,Vipraj Nigam,8,82,142,82,5,28.4,173.17073170731706
2025,Washington Sundar,5,85,133,85,5,26.6,156.47058823529412
2025,Will Jacks,11,173,233,173,10,23.3,134.68208092485548
2025,Yash Dayal,3,8,4,8,2,2.0,50.0
2025,de Kock,8,122,152,122,7,21.714285714285715,124.59016393442623
2025,du Plessis,9,170,202,170,9,22.444444444444443,118.82352941176471
